TIG_PostNL::Send date,Send date
TIG_PostNL::Optional order grid columns,Optional order grid columns
TIG_PostNL::Selecting too many columns may cause the order grid to no longer fit on your monitor.,Selecting too many columns may cause the order grid to no longer fit on your monitor.
TIG_PostNL::Delivery option,Delivery option
TIG_PostNL::Requested delivery date,Requested delivery date
TIG_PostNL::Shipping phase,Shipping phase
TIG_PostNL::No order found for PostNL shipment #%d.,No order found for PostNL shipment #%d.
TIG_PostNL::Select a default option for the order grid mass action.,Select a default option for the order grid mass action.
TIG_PostNL::No shipments found,No shipments found
TIG_PostNL::Letter box parcel options,Letter box parcel options
TIG_PostNL::Default letter box parcel option,Default letter box parcel option
TIG_PostNL::This setting can be overwritten by manually creating shipments. This option is only applicable to letter box parcel shipments.,This setting can be overwritten by manually creating shipments. This option is only applicable to letter box parcel shipments.
TIG_PostNL::Is letter box parcel,Is letter box parcel
TIG_PostNL::Use default option,Use default option
TIG_PostNL::Letter Box Parcel,Letter Box Parcel
TIG_PostNL::Letter Box Parcel Extra,Letter Box Parcel Extra
TIG_PostNL::It is not possible to create partial shipments for orders placed using PostNL COD. Please create only full shipments.,It is not possible to create partial shipments for orders placed using PostNL COD. Please create only full shipments.
TIG_PostNL::The given value must be a multiple of 500.,The given value must be a multiple of 500.
TIG_PostNL::The addTrackingCodeToShipment action is currently unavailable.,The addTrackingCodeToShipment action is currently unavailable.
TIG_PostNL::This shipment does not need to be confirmed.,This shipment does not need to be confirmed.
TIG_PostNL::Show letter box parcel option in order grid,Show letter box parcel option in order grid
TIG_PostNL::This will add the option to mark shipments as being letter box parcels when creating shipments from the order grid.,This will add the option to mark shipments as being letter box parcels when creating shipments from the order grid.
TIG_PostNL::Calculation mode,Calculation mode
TIG_PostNL::You can let the PostNL extension calculate automatically whether a shipment would fit in a mail slot or you can manually determine this when creating shipments in the backend. If set to 'automatic' the PostNL extension will check the 'Weight' and 'PostNL Max Qty For Letter Box Parcels' of all products in an order to determine whether the shipment would fit through a mail slot. You may always overrule this and manually set whether a shipment is a letter box parcel or not.,You can let the PostNL extension calculate automatically whether a shipment would fit in a mail slot or you can manually determine this when creating shipments in the backend. If set to 'automatic' the PostNL extension will check the 'Weight' and 'PostNL Max Qty For Letter Box Parcels' of all products in an order to determine whether the shipment would fit through a mail slot. You may always overrule this and manually set whether a shipment is a letter box parcel or not.
TIG_PostNL::Use letter box parcels,Use letter box parcels
TIG_PostNL::If you disable this field all shipments will be considered regular package shipments.<br/>It is very important that you have correctly configured all products when using letter box parcels. Orders weighing more than <strong>2kg</strong> or are larger than <strong>38 x 26.5 x 3.2 cm</strong> cannot be shipped as letter box parcels.,If you disable this field all shipments will be considered regular package shipments.<br/>It is very important that you have correctly configured all products when using letter box parcels. Orders weighing more than <strong>2kg</strong> or are larger than <strong>38 x 26.5 x 3.2 cm</strong> cannot be shipped as letter box parcels.
TIG_PostNL::Manual,Manual
TIG_PostNL::Automatic,Automatic
TIG_PostNL::This shipment will probably fit as a letter box parcel.,This shipment will probably fit as a letter box parcel.
TIG_PostNL::This shipment will probably not fit as a letter box parcel.,This shipment will probably not fit as a letter box parcel.
TIG_PostNL::Letter box qty,Letter box qty
TIG_PostNL::No Confirmation Required,No Confirmation Required
TIG_PostNL::The following options are only for COD orders.,The following options are only for COD orders.
TIG_PostNL::Default COD shipping option,Default COD shipping option
TIG_PostNL::This setting may be overwritten by manually creating shipments. This option is only applicable to domestic COD shipments.,This setting may be overwritten by manually creating shipments. This option is only applicable to domestic COD shipments.
TIG_PostNL::Default evening COD delivery shipping option,Default evening COD delivery shipping option
TIG_PostNL::This setting may be overwritten by manually creating shipments. This option is only applicable to domestic evening delivery shipments.,This setting may be overwritten by manually creating shipments. This option is only applicable to domestic evening delivery shipments.
TIG_PostNL::Default 'deliver at the Post Office' COD option,Default 'deliver at the Post Office' COD option
TIG_PostNL::This setting can be overwritten by manually creating shipments. This option is only applicable to Post Office COD shipments.,This setting can be overwritten by manually creating shipments. This option is only applicable to Post Office COD shipments.
TIG_PostNL::Default early post office pickup COD option,Default early post office pickup COD option
TIG_PostNL::This setting can be overwritten by manually creating shipments. This option is only applicable to early pickup Post Office COD shipments.,This setting can be overwritten by manually creating shipments. This option is only applicable to early pickup Post Office COD shipments.
TIG_PostNL::It appears the PostNL username and/or password you have entered is incorrect.,It appears the PostNL username and/or password you have entered is incorrect.
TIG_PostNL::Your PostNL account is unfortunately not allowed to perform this action. Please contact PostNL.,Your PostNL account is unfortunately not allowed to perform this action. Please contact PostNL.
"TIG_PostNL::Unfortunately you have exceeded the maximum amount of PostNL requests you may send each minute. Please wait a few minutes and try again. If this problem persists, please contact PostNL.","Unfortunately you have exceeded the maximum amount of PostNL requests you may send each minute. Please wait a few minutes and try again. If this problem persists, please contact PostNL."
TIG_PostNL::This PostNL service is currently disabled. Please contact PostNL.,This PostNL service is currently disabled. Please contact PostNL.
"TIG_PostNL::There was a problem connecting to PostNL's services. This may be due to a timeout. Please wait a few minutes and try again. If this problem persists, please contact PostNL.","There was a problem connecting to PostNL's services. This may be due to a timeout. Please wait a few minutes and try again. If this problem persists, please contact PostNL."
TIG_PostNL::Your PostNL customer code appears to be incorrect. Please make sure you have entered the correct code.,Your PostNL customer code appears to be incorrect. Please make sure you have entered the correct code.
TIG_PostNL::The total size of all PostNL logs exceeds %.0fMB!,The total size of all PostNL logs exceeds %.0fMB!
TIG_PostNL::We recommend you disable logging and remove these log files.,We recommend you disable logging and remove these log files.
"TIG_PostNL::Create shipments, print labels and confirm","Create shipments, print labels and confirm"
TIG_PostNL::The PostNL extension requires at least %.0fMB to function properly. Using the PostNL extension on servers with less memory than this may cause unexpected errors.,The PostNL extension requires at least %.0fMB to function properly. Using the PostNL extension on servers with less memory than this may cause unexpected errors.
TIG_PostNL::This may cause unexpected behaviour. You may use the PostNL extension on unsupported versions of Magento at your own risk.,This may cause unexpected behaviour. You may use the PostNL extension on unsupported versions of Magento at your own risk.
"TIG_PostNL::You can read the release notes in the <a href=""%s"" target=""_blank"" title=""TIG knowledgebase"">TIG knowledgebase</a>.","You can read the release notes in the <a href=""%s"" target=""_blank"" title=""TIG knowledgebase"">TIG knowledgebase</a>."
TIG_PostNL::hour,hour
TIG_PostNL::minutes,minutes
TIG_PostNL::Delivery date:,Delivery date:
TIG_PostNL::(evening),(evening)
TIG_PostNL::(from 9:00 A.M.),(from 9:00 A.M.)
PostNL Max Qty For Letter Box Parcels,PostNL Max Qty For Letter Box Parcels
PostNL Allow Delivery Options,PostNL Allow Delivery Options
PostNL Shipping Duration,PostNL Shipping Duration
A shipment will only be considered a letter box parcel if the purchased qty of this product does not exceed this amount.,A shipment will only be considered a letter box parcel if the purchased qty of this product does not exceed this amount.
"TIG_PostNL::PostNL - Create shipments, print labels and confirm","PostNL - Create shipments, print labels and confirm"
"TIG_PostNL::You have chosen a value for the '%s' field that is not supported. Please select a option that you have selected in the '%s' field, otherwise you may not be able to send shipments of this type.","You have chosen a value for the '%s' field that is not supported. Please select a option that you have selected in the '%s' field, otherwise you may not be able to send shipments of this type."
TIG_PostNL::Use configuration value,Use configuration value
TIG_PostNL::Item columns,Item columns
TIG_PostNL::You can specify which item columns you would like to show on your packing slip pdf. We recommend you experiment with these settings before using them in a production environment. It may be diffcult to predict the outcome of these settings without trying them out by printing a PostNL packing slip.,You can specify which item columns you would like to show on your packing slip pdf. We recommend you experiment with these settings before using them in a production environment. It may be diffcult to predict the outcome of these settings without trying them out by printing a PostNL packing slip.
TIG_PostNL::Width,Width
TIG_PostNL::Position,Position
TIG_PostNL::Add column,Add column
TIG_PostNL::No default product options are available for this shipment. Please check that you have correctly configured the available product options in the PostNL extension's configuration.,No default product options are available for this shipment. Please check that you have correctly configured the available product options in the PostNL extension's configuration.
"TIG_PostNL::The default product option was not available for this shipment, so another product option was chosen. Please check if the default product options are configured correctly in the PostNL extension's configuration.","The default product option was not available for this shipment, so another product option was chosen. Please check if the default product options are configured correctly in the PostNL extension's configuration."
TIG_PostNL::PostNL shipping methods,PostNL shipping methods
TIG_PostNL::Please select the shipping methods that will be considered to be 'PostNL' by this extension. Orders placed using one of these shipping methods may be processed using the PostNL extension.,Please select the shipping methods that will be considered to be 'PostNL' by this extension. Orders placed using one of these shipping methods may be processed using the PostNL extension.
PostNL Delivery Options - Allow Parcel Dispensers,PostNL Delivery Options - Allow Parcel Dispensers
PostNL Delivery Options - Allow Time Frames,PostNL Delivery Options - Allow Time Frames
PostNL Delivery Options - Allow Post Office Locations,PostNL Delivery Options - Allow Post Office Locations
"TIG_PostNL::This shipment will probably not fit as a letter box parcel, because the purchased products do not fit.","This shipment will probably not fit as a letter box parcel, because the purchased products do not fit."
"TIG_PostNL::This shipment will probably not fit as a letter box parcel, because the purchased products are too heavy.","This shipment will probably not fit as a letter box parcel, because the purchased products are too heavy."
PostNL Delivery Options - Allow Delivery Days,PostNL Delivery Options - Allow Delivery Days
TIG_PostNL::Enable delivery days,Enable delivery days
TIG_PostNL::Delivery days allow customers to choose on which date they want their order delivered.,Delivery days allow customers to choose on which date they want their order delivered.
TIG_PostNL::Letter box parcels,Letter box parcels
TIG_PostNL::Show PostNL delivery options for letter box parcel orders,Show PostNL delivery options for letter box parcel orders
"TIG_PostNL::By default delivery options are not shown for shipments sent as a letterbox parcel. If you choose to show delivery options nonetheless, you might be forced to process an order as a regular package even though the package complies with the weight and size of a letterbox parcel.","By default delivery options are not shown for shipments sent as a letterbox parcel. If you choose to show delivery options nonetheless, you might be forced to process an order as a regular package even though the package complies with the weight and size of a letterbox parcel."
TIG_PostNL::Show all delivery options for letter box parcel orders,Show all delivery options for letter box parcel orders
"TIG_PostNL::If set to 'yes' the same delivery options will be shown for letter box parcel orders as for regular orders. Please note that if the customer chooses a delivery option, the order may no longer be shipped as a letter box parcel.","If set to 'yes' the same delivery options will be shown for letter box parcel orders as for regular orders. Please note that if the customer chooses a delivery option, the order may no longer be shipped as a letter box parcel."
TIG_PostNL::Show delivery days for letter box parcel orders.,Show delivery days for letter box parcel orders.
TIG_PostNL::Show post office locations for letter box parcels.,Show post office locations for letter box parcels.
TIG_PostNL::If the customer chooses to have an order delivered to a post office location the order may no longer be shipped as a letter box parcel.,If the customer chooses to have an order delivered to a post office location the order may no longer be shipped as a letter box parcel.
TIG_PostNL::Show parcel dispenser locations for letter box parcels,Show parcel dispenser locations for letter box parcels
TIG_PostNL::If the customer chooses to have an order delivered to a parcel dispenser the order may no longer be shipped as a letter box parcel.,If the customer chooses to have an order delivered to a parcel dispenser the order may no longer be shipped as a letter box parcel.
TIG_PostNL::Allow for letter box parcels,Allow for letter box parcels
TIG_PostNL::This option is only applicable when using letter box parcels and the letter box parcel calculation mode is set to 'automatic'.,This option is only applicable when using letter box parcels and the letter box parcel calculation mode is set to 'automatic'.
"TIG_PostNL::Letter box parcels cannot be shipped using COD. If an order is a letter box parcel and the customer chooses to pay using PostNL COD, the order will be shipped as a regular parcel instead.","Letter box parcels cannot be shipped using COD. If an order is a letter box parcel and the customer chooses to pay using PostNL COD, the order will be shipped as a regular parcel instead."
"TIG_PostNL::This action is not available for order #%s, because it was not placed using PostNL.","This action is not available for order #%s, because it was not placed using PostNL."
TIG_PostNL::Convert,Convert
TIG_PostNL::To Letter Box Parcel,To Letter Box Parcel
TIG_PostNL::To Package,To Package
TIG_PostNL::The shipment has been converted to a package.,The shipment has been converted to a package.
TIG_PostNL::The shipment has been converted to a letter box parcel.,The shipment has been converted to a letter box parcel.
TIG_PostNL::Are you sure you wish to convert this shipment to a letter box parcel? You will need to confirm this shipment with PostNL again before you can send it. This action will remove all barcodes and labels associated with this shipment. You can not undo this action.,Are you sure you wish to convert this shipment to a letter box parcel? You will need to confirm this shipment with PostNL again before you can send it. This action will remove all barcodes and labels associated with this shipment. You can not undo this action.
TIG_PostNL::Are you sure you wish to convert this shipment to a package? You will need to confirm this shipment with PostNL again before you can send it. This action will remove all barcodes and labels associated with this shipment. You can not undo this action.,Are you sure you wish to convert this shipment to a package? You will need to confirm this shipment with PostNL again before you can send it. This action will remove all barcodes and labels associated with this shipment. You can not undo this action.
TIG_PostNL::PostNL - Convert to Letter Box Parcel,PostNL - Convert to Letter Box Parcel
TIG_PostNL::PostNL - Convert to Package,PostNL - Convert to Package
TIG_PostNL::possibly letter box parcel,possibly letter box parcel
TIG_PostNL::Expected delivery date,Expected delivery date
TIG_PostNL::Change,Change
TIG_PostNL::Change Product Option,Change Product Option
TIG_PostNL::Please choose a product option.,Please choose a product option.
TIG_PostNL::Submit,Submit
TIG_PostNL::Cancel,Cancel
TIG_PostNL::The shipment's product option has been changed succesfully.,The shipment's product option has been changed succesfully.
Shipment,Shipment
Complete Status History,Complete Status History
Confirm,Confirm
Print Shipping Label,Print Shipping Label
Print Packing Slip,Print Packing Slip
Create Parcelware Export,Create Parcelware Export
Send Track &amp; Trace Email,Send Track &amp; Trace Email
Change Confirmation,Change Confirmation
Delete Shipping Labels,Delete Shipping Labels
Convert,Convert
To Letter Box Parcel,To Letter Box Parcel
To Package,To Package
Change Product Option,Change Product Option
TIG_PostNL::Fits through the mailslot,Fits through the mailslot
TIG_PostNL::Nearest PostNL pickup points,Nearest PostNL pickup points
TIG_PostNL::Filter,Filter
TIG_PostNL::Select location,Select location
TIG_PostNL::Show map,Show map
TIG_PostNL::Pickup,Pickup
TIG_PostNL::Choose a different pickup location,Choose a different pickup location
"TIG_PostNL::PostNL - Create shipments, print packing slips and confirm","PostNL - Create shipments, print packing slips and confirm"
"TIG_PostNL::Create shipments, print packing slips and confirm","Create shipments, print packing slips and confirm"
TIG_PostNL::Shipping days,Shipping days
"TIG_PostNL::Select on which days of the week orders are shipped. You can read more about shipping and delivery days <a href=""http://kb.tig.nl/topic/102775036"" target=""_blank"">here</a>.","Select on which days of the week orders are shipped. You can read more about shipping and delivery days <a href=""http://kb.tig.nl/topic/102775036"" target=""_blank"">here</a>."
TIG_PostNL::Monday,Monday
TIG_PostNL::Tuesday,Tuesday
TIG_PostNL::Wednesday,Wednesday
TIG_PostNL::Thursday,Thursday
TIG_PostNL::Friday,Friday
TIG_PostNL::Saturday,Saturday
TIG_PostNL::PostNL - Print Packing Slip,PostNL - Print Packing Slip
TIG_PostNL::deliver to stated address only,deliver to stated address only
TIG_PostNL::do not deliver to neighbours,do not deliver to neighbours
TIG_PostNL::Matrix,Matrix
TIG_PostNL::Invalid PostNL Matrix Rates File Format,Invalid PostNL Matrix Rates File Format
TIG_PostNL::Region/State,Region/State
TIG_PostNL::Minimum Order Weight,Minimum Order Weight
TIG_PostNL::Minimum Order Amount,Minimum Order Amount
TIG_PostNL::Minimum Quantity,Minimum Quantity
TIG_PostNL::Parcel Type,Parcel Type
TIG_PostNL::Shipping Price,Shipping Price
TIG_PostNL::An error occurred while importing the matrix rates.,An error occurred while importing the matrix rates.
TIG_PostNL::File has not been imported. See the following list of errors: %s,File has not been imported. See the following list of errors: %s
TIG_PostNL::Invalid PostNL matrix rates format in row #%s,Invalid PostNL matrix rates format in row #%s
"TIG_PostNL::Invalid country ""%s"" in row #%s","Invalid country ""%s"" in row #%s"
"TIG_PostNL::Invalid region/state ""%s"" in row #%s.","Invalid region/state ""%s"" in row #%s."
"TIG_PostNL::Invalid shipping price ""%s"" in row #%s.","Invalid shipping price ""%s"" in row #%s."
"TIG_PostNL::Duplicate row #%s (country ""%s"", region/state ""%s"", zip ""%s"", weight ""%s"", subtotal ""%s"", quantity ""%s"" and parcel type ""%s"").","Duplicate row #%s (country ""%s"", region/state ""%s"", zip ""%s"", weight ""%s"", subtotal ""%s"", quantity ""%s"" and parcel type ""%s"")."
"TIG_PostNL::Invalid parcel type ""%s"" in row #%s. Valid values are: ""letter_box"", ""regular"" or ""*"".","Invalid parcel type ""%s"" in row #%s. Valid values are: ""letter_box"", ""regular"" or ""*""."
"TIG_PostNL::Invalid quantity ""%s"" in row #%s.","Invalid quantity ""%s"" in row #%s."
"TIG_PostNL::Invalid subtotal ""%s"" in row #%s.","Invalid subtotal ""%s"" in row #%s."
"TIG_PostNL::Invalid weight ""%s"" in row #%s.","Invalid weight ""%s"" in row #%s."
TIG_PostNL::matrix rate,matrix rate
TIG_PostNL::Default 'stated address only' option,Default 'stated address only' option
TIG_PostNL::This option will be used as default when the customer has checked the 'stated address only' checkbox during checkout.,This option will be used as default when the customer has checked the 'stated address only' checkbox during checkout.
TIG_PostNL::Extra options,Extra options
TIG_PostNL::Use responsive design,Use responsive design
"TIG_PostNL::Select 'yes' to make the delivery options theme responsive. Responsive themes allow users on their mobile phone, tablets and desktops to view the same page in a way that is optimized for their device. Beware: this option may conflict with custom Magento theme.","Select 'yes' to make the delivery options theme responsive. Responsive themes allow users on their mobile phone, tablets and desktops to view the same page in a way that is optimized for their device. Beware: this option may conflict with custom Magento theme."
TIG_PostNL::Only stated address,Only stated address
TIG_PostNL::Show 'only send to stated address' option,Show 'only send to stated address' option
TIG_PostNL::Enable this option to show a checkbox on the checkout page with which the customer can choose to only send the shipment to the stated address.,Enable this option to show a checkbox on the checkout page with which the customer can choose to only send the shipment to the stated address.
TIG_PostNL::Stated address only option checked by default,Stated address only option checked by default
TIG_PostNL::Stated address only fee,Stated address only fee
TIG_PostNL::Unable to save update_product_attribute cron expression: %s,Unable to save update_product_attribute cron expression: %s
TIG_PostNL::The PostNL extension is currently being upgraded.,The PostNL extension is currently being upgraded.
"TIG_PostNL::Depending on the number of products in your store, this could take several hours.","Depending on the number of products in your store, this could take several hours."
TIG_PostNL::UpdateProductAttribute cron starting...,UpdateProductAttribute cron starting...
TIG_PostNL::No attribute data found. Exiting cron.,No attribute data found. Exiting cron.
TIG_PostNL::Updating product attribute data: %s,Updating product attribute data: %s
TIG_PostNL::Updating product IDs: %s,Updating product IDs: %s
TIG_PostNL::No products left to update.,No products left to update.
TIG_PostNL::All attributes have been processed. Removing cron.,All attributes have been processed. Removing cron.
TIG_PostNL::UpdateProductAttribute cron has finished.,UpdateProductAttribute cron has finished.
"TIG_PostNL::A prefilled csv file can be found <a href=""http://kb.tig.nl/topic/102462196"" target=""_blank"">here</a>.","A prefilled csv file can be found <a href=""http://kb.tig.nl/topic/102462196"" target=""_blank"">here</a>."
TIG_PostNL::Extra service,Extra service
TIG_PostNL::Unable to send track & trace email due to missing shipment parameters.,Unable to send track & trace email due to missing shipment parameters.
TIG_PostNL::Data has not been imported. See the following list of errors: %s,Data has not been imported. See the following list of errors: %s
TIG_PostNL::PostNL track & trace email has been sent.,PostNL track & trace email has been sent.
TIG_PostNL::PostNL track & trace email has been sent for shipment #%s.,PostNL track & trace email has been sent for shipment #%s.
TIG_PostNL::Pickup your order %s,Pickup your order %s
TIG_PostNL::Have your order delivered %s,Have your order delivered %s
"TIG_PostNL::A prefilled csv file can be found <a href=""http://kb.tig.nl/topic/102462196"" target=""_blank"">here</a>.","A prefilled csv file can be found <a href=""http://kb.tig.nl/topic/102462196"" target=""_blank"">here</a>."
TIG_PostNL::Save and continue,Save and continue
TIG_PostNL::Registration,Registration
TIG_PostNL::Store Settings,Store Settings
TIG_PostNL::Off,Off
TIG_PostNL::Technical Settings,Technical Settings
TIG_PostNL::Address validation and Settings,Address validation and Settings
TIG_PostNL::Label Options,Label Options
TIG_PostNL::Packing Slip,Packing Slip
TIG_PostNL::Shipping Options,Shipping Options
TIG_PostNL::Weight Options,Weight Options
TIG_PostNL::User Settings,User Settings
TIG_PostNL::Magento's One Page Checkout,Magento's One Page Checkout
TIG_PostNL::Idev's OneStepCheckout,Idev's OneStepCheckout
TIG_PostNL::Other,Other
TIG_PostNL::Checkout extension,Checkout extension
TIG_PostNL::Checkout settings (only active in the Netherlands),Checkout settings (only active in the Netherlands)
"TIG_PostNL::PostNL delivery options are only available for Magento's One Page Checkout, Idev's OneStepCheckout and the GoMage LightCheckout extensions.","PostNL delivery options are only available for Magento's One Page Checkout, Idev's OneStepCheckout and the GoMage LightCheckout extensions."
TIG_PostNL::Specify checkout extension,Specify checkout extension
TIG_PostNL::Checkout Settings,Checkout Settings
TIG_PostNL::As soon as possible,As soon as possible
TIG_PostNL::The previous step has been saved successfully!,The previous step has been saved successfully!
TIG_PostNL::These settings are only available on the 'global' and 'website' scopes.,These settings are only available on the 'global' and 'website' scopes.
TIG_PostNL::Extension registration is only available on the 'global' scope.,Extension registration is only available on the 'global' scope.
TIG_PostNL::Frequently asked questions.,Frequently asked questions.
TIG_PostNL::FAQ,FAQ
TIG_PostNL::Unable to find the answer you need using the links above?,Unable to find the answer you need using the links above?
TIG_PostNL::Use the button below to request help from the PostNL servicedesk.,Use the button below to request help from the PostNL servicedesk.
TIG_PostNL::Request help from the servicedesk,Request help from the servicedesk
TIG_PostNL::PostNL Checkout activation,PostNL Checkout activation
TIG_PostNL::Shipment and order grids,Shipment and order grids
TIG_PostNL::Delivery options,Delivery options
TIG_PostNL::Globalpack and barcode settings,Globalpack and barcode settings
TIG_PostNL::Parcelware export,Parcelware export
TIG_PostNL::Technical settings,Technical settings
TIG_PostNL::Track & trace email,Track & trace email
TIG_PostNL::Sender address,Sender address
TIG_PostNL::Return address,Return address
TIG_PostNL::PostNL account credentials,PostNL account credentials
"TIG_PostNL::You can read more about the way the extension calculates whether or not an order is a letter box parcel <a href=""http://kb.tig.nl/topic/94905773"" target=""_blank"">here</a>.","You can read more about the way the extension calculates whether or not an order is a letter box parcel <a href=""http://kb.tig.nl/topic/94905773"" target=""_blank"">here</a>."
"TIG_PostNL::You can read more on how to configure split address lines <a href=""http://kb.tig.nl/topic/55961916"" target=""_blank"">here</a>.","You can read more on how to configure split address lines <a href=""http://kb.tig.nl/topic/55961916"" target=""_blank"">here</a>."
TIG_PostNL::PostNL - Print Return Label,PostNL - Print Return Label
TIG_PostNL::Unable to retrieve return labels for this shipment.,Unable to retrieve return labels for this shipment.
TIG_PostNL::The generateReturnBarcode action is currently unavailable.,The generateReturnBarcode action is currently unavailable.
TIG_PostNL::Print Return Label,Print Return Label
TIG_PostNL::Activate returns,Activate returns
TIG_PostNL::Print the return label along with regular shipping labels,Print the return label along with regular shipping labels
TIG_PostNL::Activate this option to ship the order and returnlabel together.,Activate this option to ship the order and returnlabel together.
TIG_PostNL::Allow customers to print the return label from the webshop,Allow customers to print the return label from the webshop
TIG_PostNL::This will add a button to the customer's account to print the return label for this shipment.,This will add a button to the customer's account to print the return label for this shipment.
TIG_PostNL::Allow guests to print the return labels,Allow guests to print the return labels
TIG_PostNL::This will add a button to the sales/guest/shipment page so that guests can print a return label for this shipment.,This will add a button to the sales/guest/shipment page so that guests can print a return label for this shipment.
TIG_PostNL::Freepost number,Freepost number
TIG_PostNL::These settings are only available on the 'global' scope.,These settings are only available on the 'global' scope.
TIG_PostNL::Return Settings,Return Settings
TIG_PostNL::Returns,Returns
TIG_PostNL::Return labels instructions block,Return labels instructions block
TIG_PostNL::Please select a static block that contains instructions for customers on how to use the return labels.,Please select a static block that contains instructions for customers on how to use the return labels.
TIG_PostNL::Alternative sender address,Alternative sender address
TIG_PostNL::Print return label,Print return label
TIG_PostNL::An error occurred while retrieving the return labels. Please try again.,An error occurred while retrieving the return labels. Please try again.
TIG_PostNL::A freepost number is a requisite for using return labels.,A freepost number is a requisite for using return labels.
TIG_PostNL::Direct Debit,Direct Debit
TIG_PostNL::Creditcard,Creditcard
TIG_PostNL::Giftcard,Giftcard
TIG_PostNL::The shipment's parcel count has been changed succesfully.,The shipment's parcel count has been changed succesfully.
TIG_PostNL::The changeParcelCount action is currently unavailable.,The changeParcelCount action is currently unavailable.
TIG_PostNL::Expected delivery time,Expected delivery time
TIG_PostNL::Requested delivery time,Requested delivery time
TIG_PostNL::Post office address:,Post office address:
TIG_PostNL::Return Phase,Return Phase
TIG_PostNL::Return Labels Printed,Return Labels Printed
TIG_PostNL::PostNL Returns,PostNL Returns
TIG_PostNL::Return shipment,Return shipment
TIG_PostNL::Update shipping status,Update shipping status
TIG_PostNL::PostNL - Update shipping status,PostNL - Update shipping status
TIG_PostNL::The shipping status has been updated successfully.,The shipping status has been updated successfully.
"TIG_PostNL::The shipping status of shipment #%s cannot be updated, because it has not yet been confirmed.","The shipping status of shipment #%s cannot be updated, because it has not yet been confirmed."
TIG_PostNL::The shipping status of shipment #%s cannot be updated.,The shipping status of shipment #%s cannot be updated.
TIG_PostNL::Print packing slips & confirm shipment,Print packing slips & confirm shipment
TIG_PostNL::PostNL - Print packing slips & confirm shipment,PostNL - Print packing slips & confirm shipment
TIG_PostNL::This step has been saved successfully!,This step has been saved successfully!
TIG_PostNL::The actual delivery time may have changed. Please check MijnPakket for the most up to date delivery time estimate.,The actual delivery time may have changed. Please check MijnPakket for the most up to date delivery time estimate.
TIG_PostNL::Shipping status,Shipping status
TIG_PostNL::Unable to save return_status cron expression: %s,Unable to save return_status cron expression: %s
TIG_PostNL::Unable to save update_date_time_zone cron expression: %s,Unable to save update_date_time_zone cron expression: %s
TIG_PostNL::Unable to send track and trace email for shipment #%s.,Unable to send track and trace email for shipment #%s.
TIG_PostNL::The sendReturnLabelEmail action is currently unavailable.,The sendReturnLabelEmail action is currently unavailable.
TIG_PostNL::Unable to send return email for shipment #%s.,Unable to send return email for shipment #%s.
TIG_PostNL::PostNL return label email has been sent.,PostNL return label email has been sent.
TIG_PostNL::PostNL return label email has been sent for shipment #%s.,PostNL return label email has been sent for shipment #%s.
TIG_PostNL::Unable to send return label email due to missing shipment parameters.,Unable to send return label email due to missing shipment parameters.
TIG_PostNL::You can send the customer an email with the return label attached as a pdf. Please select which transactional email template you would like to use for this email.,You can send the customer an email with the return label attached as a pdf. Please select which transactional email template you would like to use for this email.
Send Return Label Email,Send Return Label Email
Print Return Label,Print Return Label
TIG_PostNL::PostNL - Send Return Label Email,PostNL - Send Return Label Email
TIG_PostNL::The return label email was sent.,The return label email was sent.
TIG_PostNL::Return label email template,Return label email template
PostNL Return Label Email,PostNL Return Label Email
"TIG_PostNL::The installed version of PHP is too low. The installed PHP version is %s, the minimum required PHP version is %s.","The installed version of PHP is too low. The installed PHP version is %s, the minimum required PHP version is %s."
TIG_PostNL::Invalid settings provided.,Invalid settings provided.
TIG_PostNL::Invalid config value provided.,Invalid config value provided.
TIG_PostNL::Invalid updateConfigSettings response: %s,Invalid updateConfigSettings response: %s
TIG_PostNL::The PostNL extension has detected some issues with the PostNL extension's data integrity.,The PostNL extension has detected some issues with the PostNL extension's data integrity.
TIG_PostNL::Order IDs do not match.,Order IDs do not match.
TIG_PostNL::Quote IDs do not match.,Quote IDs do not match.
TIG_PostNL::Missing Magento shipment.,Missing Magento shipment.
TIG_PostNL::Missing Magento quote.,Missing Magento quote.
TIG_PostNL::Missing Magento order.,Missing Magento order.
TIG_PostNL::Sunday,Sunday
TIG_PostNL::Sunday cut-off time,Sunday cut-off time
"TIG_PostNL::You can apply for a freepost number on <a href=""http://www.postnl.nl/zakelijke-oplossingen/ontvangen/antwoordnummer/?searchResult=position1"" target=""_blank"" title=""Request a freepost number."">this</a> page.","You can apply for a freepost number on <a href=""http://www.postnl.nl/zakelijke-oplossingen/ontvangen/antwoordnummer/?searchResult=position1"" target=""_blank"" title=""Request a freepost number."">this</a> page."
TIG_PostNL::parcel dispenser,parcel dispenser
TIG_PostNL::Select this checkbox to only show parcel dispensers.,Select this checkbox to only show parcel dispensers.
TIG_PostNL::Choose date,Choose date
"TIG_PostNL::You are currently using fewer than 2 address lines. In order to guarantee proper address processing, the PostNL extension requires at least 2 address lines. You can read more on how to configure split address lines <a href=""http://kb.tig.nl/topic/55961916"" target=""_blank"">here</a>.","You are currently using fewer than 2 address lines. In order to guarantee proper address processing, the PostNL extension requires at least 2 address lines. You can read more on how to configure split address lines <a href=""http://kb.tig.nl/topic/55961916"" target=""_blank"">here</a>."
TIG_PostNL::Hide this warning.,Hide this warning.
